,word,count
3378,placed,557
3379,places,432
3380,plain,2069
3381,plan,4353
3382,plane,1245
3383,planet,748
3384,plans,571
3385,plant,657
3386,plat,539
3387,play,2121
3388,played,393
3389,player,277
3390,players,184
3391,playin,327
3392,playing,326
3393,ple,20849
3394,plea,775
3395,pleas,625
3396,pled,404
3397,plied,395
3398,plo,3575
3399,ploy,1646
3400,ply,2857
3401,pm,1356
3402,po,70395
3403,poc,516
3404,poi,4310
3405,point,3889
3406,pointe,618
3407,pointed,550
3408,points,746
3409,pok,919
3410,poke,880
3411,pokes,404
3412,pol,13413
3413,poli,10720
3414,polic,4827
3415,police,1987
3416,policies,788
3417,policy,1997
3418,politi,5578
3419,politic,5518
3420,politica,3803
3421,political,3797
3422,politician,771
3423,politicians,531
3424,politics,838
3425,poll,1762
3426,polls,705
3427,polo,322
3428,pon,6601
3429,pond,1027
3430,pone,678
3431,ponen,586
3432,pons,3362
3433,poo,876
3434,poor,546
3435,pop,2503
3436,popular,787
3437,population,1031
3438,por,18626
3439,porat,1541
3440,port,16054
3441,porta,2216
3442,porte,4698
3443,porter,2145
3444,porters,1468
3445,porti,1334
3446,porting,947
3447,ports,1819
3448,pos,13189
3449,pose,3723
3450,posed,2063
3451,posit,2852
3452,position,1945
3453,positions,419
3454,positiv,441
3455,possible,1608
3456,post,2657
3457,poste,657
3458,posted,527
3459,pot,2024
3460,potent,1104
3461,potential,1005
3462,pow,4632
3463,powe,4527
3464,power,4524
3465,powerful,781
3466,pp,25840
3467,ppi,1299
3468,ppl,2143
3469,pple,603
3470,pr,65630
3471,pra,2056
3472,practice,616
3473,pray,587
3474,pre,22891
3475,prec,1256
3476,predict,657
3477,prefer,444
3478,prem,1072
3479,prep,1029
3480,prepare,588
3481,pres,12609
3482,present,2582
3483,presenta,682
3484,presente,457
3485,presented,427
3486,presi,5225
3487,presid,5201
3488,preside,5191
3489,presiden,5152
3490,presidency,639
3491,president,4487
3492,presidential,1940
3493,press,3768
3494,presse,696
3495,pressed,641
3496,pression,706
3497,pressure,591
3498,pretty,481
3499,prev,1966
3500,prevent,802
3501,previo,946
3502,previous,945
3503,previously,428
3504,pri,9333
3505,price,945
3506,prim,1064
3507,prima,778
3508,primar,698
3509,primary,418
3510,print,550
3511,prior,544
3512,pris,2093
3513,prise,870
3514,prison,751
3515,priv,1935
3516,privat,1523
3517,private,1422
3518,pro,30988
3519,prob,3477
3520,proba,1100
3521,probably,905
3522,problem,2061
3523,problems,845
3524,proc,2018
3525,process,1289
3526,prod,2350
3527,produce,873
3528,product,1291
3529,production,374
3530,prof,1907
3531,profess,730
3532,profession,451
3533,professional,402
3534,professor,244
3535,profi,921
3536,profit,733
3537,prog,2062
3538,program,1301
3539,programs,327
3540,progress,726
3541,proje,809
3542,project,799
3543,prom,2336
3544,promis,1180
3545,promise,1027
3546,promised,370
3547,promo,661
3548,promot,649
3549,promote,419
3550,prop,3482
3551,proper,863
3552,propo,922
3553,propos,680
3554,proposa,194
3555,proposal,193
3556,propose,407
3557,pros,1107
3558,prose,579
3559,prosecutor,235
3560,prot,4160
3561,protect,1908
3562,protest,1817
3563,protester,528
3564,protesters,473
3565,protests,445
3566,prov,4479
3567,prove,1707
3568,proved,477
3569,provide,1541
3570,provided,505
3571,ps,9719
3572,psy,636
3573,psych,578
3574,pt,13462
3575,pta,506
3576,pte,1970
3577,pti,4396
3578,pto,833
3579,pts,545
3580,pu,21124
3581,pub,8389
3582,public,6833
3583,publica,3036
3584,publican,2788
3585,publicans,981
3586,publicly,344
3587,publish,1456
3588,published,1025
3589,pul,3829
3590,pull,564
3591,pun,774
3592,purp,654
3593,purpose,548
3594,pus,1179
3595,push,912
3596,put,4038
3597,puter,535
3598,py,1660
3599,qi,571
3600,qu,16934
3601,qua,3226
3602,qual,1344
3603,quality,547
3604,quart,494
3605,quarter,482
3606,que,7362
3607,ques,3179
3608,quest,2916
3609,question,2214
3610,questions,678
3611,qui,5166
3612,quick,740
3613,quickly,540
3614,quire,1242
3615,quired,452
3616,quit,1315
3617,quite,776
3618,quo,981
3619,quot,800
3620,quote,599
3621,ra,113079
3622,rabia,687
3623,race,1715
3624,racial,373
3625,racist,649
3626,rack,1778
3627,racy,1644
3628,rad,5399
3629,radi,2385
3630,radical,395
3631,radio,441
3632,radu,390
3633,rae,2310
3634,raf,1225
3635,raff,372
3636,raffi,367
3637,raft,759
3638,rag,3678
3639,rage,2603
3640,raged,491
3641,rah,430
3642,rai,7529
3643,raid,402
3644,rail,552
3645,rain,4215
3646,raine,1249
3647,raining,464
3648,raise,1141
3649,raised,402
3650,rally,1427
3651,ram,3457
3652,rama,363
3653,rams,446
3654,ran,15473
3655,rance,1569
3656,ranch,431
3657,rand,1371
3658,rang,1433
3659,range,1235
3660,rani,611
3661,rank,867
3662,rant,2687
3663,rants,923
3664,rap,2907
3665,rape,508
3666,rare,283
3667,ras,2978
3668,rash,526
3669,rat,25117
3670,rate,8261
3671,rated,1527
3672,rates,957
3673,rath,1057
3674,rather,964
3675,rating,944
3676,ratio,7690
3677,ration,7620
3678,rations,1594
3679,rato,729
3680,rats,1568
3681,ratu,412
3682,rau,1211
3683,rav,1411
3684,rave,1083
3685,ravel,627
3686,raw,902
3687,ray,1450
3688,raye,400
3689,raz,885
3690,razi,426
3691,rb,3531
3692,rba,909
3693,rbi,773
3694,rbo,404
3695,rby,206
3696,rc,22057
3697,rd,29586
3698,rda,1130
3699,rdi,5506
3700,rea,35945
3701,reach,1357
3702,reached,442
3703,react,601
3704,read,5593
3705,reade,426
3706,reader,409
3707,reading,498
3708,ready,2572
3709,real,6280
3710,reality,970
3711,realize,592
3712,really,2085
3713,ream,2132
3714,reason,2206
3715,reasons,484
3716,reb,1156
3717,rebel,590
3718,rec,14200
3719,recall,218
3720,receive,1181
3721,received,681
3722,recent,2085
3723,recently,847
3724,recognize,446
3725,recommend,433
3726,record,1296
3727,records,327
3728,recto,1484
3729,rector,1479
3730,red,19174
3731,rede,359
3732,reds,555
3733,reduce,497
3734,ree,12686
3735,reed,1718
3736,reem,918
3737,rees,380
3738,ref,5315
3739,refer,1535
3740,reflect,365
3741,reform,351
3742,refuge,695
3743,refugee,596
3744,refugees,415
3745,refuse,645
3746,reg,5727
3747,regard,1065
3748,regime,957
3749,region,928
3750,regis,387
3751,regula,1109
3752,regular,451
3753,regulation,354
3754,rei,3749
3755,reig,2700
3756,reign,2668
3757,rein,491
3758,reit,314
3759,reitbart,177
3760,reject,462
3761,relate,783
3762,related,694
3763,relation,1241
3764,relations,1123
3765,relationship,614
3766,relative,369
3767,release,1449
3768,released,854
3769,religious,444
3770,rely,1499
3771,rem,7372
3772,remain,1412
3773,remains,550
3774,remark,387
3775,remember,558
3776,remi,1055
3777,remis,332
3778,remo,1222
3779,remove,612
3780,ren,14583
3781,rend,1027
3782,rene,627
3783,rent,5380
3784,rents,609
3785,reo,813
3786,rep,11622
3787,repeat,673
3788,repeated,480
3789,replace,453
3790,repo,5549
3791,report,5443
3792,reporte,2442
3793,reported,1833
3794,reporter,607
3795,reporters,305
3796,reports,1194
3797,represent,1271
3798,representa,442
3799,request,474
3800,require,965
3801,required,349
3802,res,45080
3803,research,1246
3804,researcher,464
3805,resent,2688
3806,resented,435
3807,resi,10931
3808,reside,9944
3809,residen,9846
3810,residency,808
3811,resident,8939
3812,residential,2298
3813,residents,463
3814,resist,600
3815,resource,558
3816,resp,3692
3817,respect,896
3818,respond,871
3819,responde,432
3820,response,866
3821,responsible,510
3822,rest,6065
3823,resta,168
3824,restaurant,101
3825,reste,718
3826,rested,694
3827,resting,550
3828,rests,954
3829,result,2512
3830,results,1104
3831,ret,7854
3832,rete,688
3833,retire,348
3834,rett,914
3835,return,1007
3836,rev,6379
3837,reveal,1228
3838,revealed,604
3839,review,700
3840,rey,507
3841,rf,3658
3842,rfa,656
3843,rfe,909
3844,rg,18063
3845,rhe,566
3846,rho,465
3847,ri,126609
3848,ria,11091
3849,rial,2795
3850,rib,4202
3851,ric,19995
3852,rica,14328
3853,rican,8731
3854,ricans,2676
3855,rice,1173
3856,rich,892
3857,rick,676
3858,rid,3101
3859,rida,1234
3860,ride,510
3861,ridge,302
3862,rief,383
3863,rien,3191
3864,rier,358
3865,ries,5227
3866,riff,382
3867,rig,8303
3868,rigg,762
3869,right,5820
3870,rights,1255
3871,rim,5417
3872,rima,875
3873,rime,2504
3874,rimes,720
3875,rin,16314
3876,ring,12482
3877,rings,471
3878,rink,603
3879,rio,5811
3880,rior,1180
3881,riot,713
3882,rip,1588
3883,ris,12109
3884,rise,1749
3885,rish,379
3886,rising,691
3887,risk,933
3888,rison,1056
3889,rita,1264
3890,rite,1837
3891,riv,4330
3892,riva,2166
3893,rival,280
3894,rive,1526
3895,rived,299
3896,river,325
3897,riz,1602
3898,rize,873
3899,rizo,451
3900,rking,1725
3901,rl,16053
3902,rla,493
3903,rm,24873
3904,rma,7421
3905,rms,2116
3906,rn,33024
3907,rna,5211
3908,rns,1382
3909,ro,114232
3910,roa,2237
3911,roach,589
3912,road,1314
3913,rob,4191
3914,roba,1212
3915,roc,3243
3916,rock,552
3917,rod,3153
3918,rofessor,455
3919,rog,2962
3920,roi,498
3921,rok,860
3922,rol,5578
3923,role,992
3924,roll,1328
3925,rolle,621
3926,rolled,543
3927,rom,23235
3928,romo,719
3929,romote,438
3930,ron,7899
3931,roo,2791
3932,roof,462
3933,room,801
3934,rop,7445
3935,ropa,923
3936,rope,3206
3937,roper,905
3938,rori,1952
3939,ros,5084
3940,rose,825
3941,ross,1944
3942,rot,6995
3943,rote,5520
3944,roth,644
3945,rother,608
3946,rough,5024
3947,round,4840
3948,rous,1678
3949,rout,377
3950,rov,5496
3951,rove,2403
3952,roved,480
3953,rover,517
3954,rovers,434
3955,rovin,388
3956,row,4427
3957,rowing,686
3958,roy,1483
3959,rpo,2516
3960,rs,72071
3961,rsa,1040
3962,rt,64658
3963,rte,8346
3964,rthe,1885
3965,rti,10405
3966,rtl,536
3967,rts,4655
3968,ru,37867
3969,ruc,3177
3970,rue,1483
3971,rug,1681
3972,rugs,401
3973,rui,835
3974,rule,1310
3975,rules,414
3976,ruling,490
3977,rum,16682
3978,rump,15677
3979,run,2687
3980,runnin,700
3981,running,699
3982,rup,2348
3983,rus,2652
3984,rush,410
3985,rust,1119
3986,rut,2269
3987,ruth,1767
3988,rv,11913
3989,rw,2453
3990,ry,52477
3991,sa,37932
3992,sab,543
3993,sac,863
3994,sad,1377
3995,sado,273
3996,safe,1131
3997,safety,366
3998,sag,1604
3999,sage,1244
4000,sai,8189
4001,said,7894
4002,sal,2118
4003,sale,755
4004,sales,252
4005,sam,3277
4006,san,3781
4007,sand,1364
4008,sands,981
4009,sap,463
4010,sar,1543
4011,sas,1062
4012,sat,1957
4013,saul,639
4014,sault,639
4015,save,581
4016,saw,774
4017,say,6109
4018,sayin,1267
4019,saying,1262
4020,says,1903
4021,sb,1021
4022,sba,544
4023,sc,20399
4024,sca,3122
4025,scan,822
4026,scandal,688
4027,scape,449
4028,scar,611
4029,scene,370
4030,sch,3625
4031,schedule,258
4032,school,1281
4033,schools,365
4034,sci,2893
4035,science,658
4036,scientist,492
4037,scl,594
4038,sco,3087
4039,score,195
4040,screen,397
4041,scribe,1213
4042,scrip,521
4043,script,521
4044,sd,2177
4045,sda,1677
4046,se,137494
4047,sea,4471
4048,sear,2203
4049,search,2191
4050,searchers,388
4051,seas,1195
4052,sease,670
4053,season,334
4054,seat,303
4055,sec,6371
4056,seco,1114
4057,second,1113
4058,secret,1496
4059,secretary,375
4060,sect,797
4061,security,1399
4062,sed,15168
4063,see,9030
4064,seeing,396
4065,seek,882
4066,seeking,317
4067,seem,2141
4068,seemed,244
4069,seems,1054
4070,seen,1456
4071,sei,773
4072,sel,8729
4073,select,368
4074,self,4410
4075,sell,812
4076,selv,1639
4077,selves,1632
4078,sem,1127
4079,semen,421
4080,sen,9849
4081,sena,237
4082,senat,147
4083,sence,582
4084,send,942
4085,senior,470
4086,sens,1445
4087,sense,883
4088,sent,5053
4089,sentence,251
4090,sep,834
4091,sepa,598
4092,separate,446
4093,ser,11028
4094,seri,1531
4095,serie,377
4096,series,365
4097,serio,1081
4098,serious,1054
4099,sert,554
4100,serve,3470
4101,served,739
4102,server,1068
4103,service,1024
4104,services,380
4105,ses,8847
4106,sess,961
4107,session,357
4108,set,3285
4109,sets,395
4110,sett,900
4111,settle,464
4112,settlement,205
4113,seu,189
4114,sev,2182
4115,seven,398
4116,sever,1645
4117,several,1277
4118,sex,1707
4119,sexual,839
4120,sf,1815
4121,sg,853
4122,sh,48560
4123,sha,4046
4124,share,1190
4125,shared,355
4126,shed,3097
4127,shel,503
4128,sher,452
4129,shes,514
4130,shi,8511
4131,shift,444
4132,shin,3692
4133,ship,3047
4134,ships,507
4135,shir,368
4136,shock,535
4137,shoo,722
4138,shoot,682
4139,shooting,383
4140,shop,402
4141,shor,1304
4142,short,1108
4143,shot,861
4144,shou,4259
4145,show,3598
4146,showed,429
4147,showin,422
4148,showing,422
4149,shows,784
4150,shu,481
4151,shut,373
4152,si,93272
4153,sia,9282
4154,sic,2935
4155,sid,16412
4156,side,15999
4157,siden,10043
4158,sident,9115
4159,sider,2245
4160,sides,466
4161,sie,909
4162,sifi,734
4163,sig,4618
4164,sigh,549
4165,sight,525
4166,sign,3952
4167,signed,857
4168,significa,852
4169,significant,754
4170,signs,483
4171,sil,2392
4172,sile,1137
4173,sim,2861
4174,simi,877
4175,similar,787
4176,simp,1719
4177,simple,573
4178,simply,1096
4179,sin,15159
4180,since,2539
4181,sine,1670
4182,sines,1624
4183,sing,9258
4184,single,814
4185,sion,11154
4186,siona,1274
4187,sir,574
4188,sis,5340
4189,sista,887
4190,sistan,864
4191,siste,883
4192,sit,9748
4193,site,2349
4194,sites,511
4195,siti,3337
4196,sitio,2357
4197,situ,1025
4198,situation,972
4199,siv,4284
4200,sive,4219
4201,six,622
4202,size,558
4203,sk,6841
4204,sked,1096
4205,ski,1527
4206,skin,746
4207,sky,653
4208,slam,1530
4209,slav,575
4210,slee,469
4211,sleep,438
4212,sli,2473
4213,slim,1659
4214,slims,653
4215,slow,415
4216,sly,2470
4217,sm,10472
4218,sma,2688
4219,small,1217
4220,sme,666
4221,sn,5082
4222,social,1737
4223,society,830
4224,sod,250
4225,soft,357
4226,sol,4358
4227,sola,458
4228,sold,772
4229,soldier,482
4230,soli,538
4231,solution,941
4232,solve,560
4233,som,9958
4234,someone,1023
4235,somethin,1933
4236,something,1932
4237,sometime,363
4238,sometimes,328
4239,son,11366
4240,sona,1761
4241,sonal,1343
4242,song,179
4243,sons,955
4244,soo,892
4245,soon,822
4246,sor,3470
4247,sort,850
4248,sou,4523
4249,sound,738
4250,sour,2691
4251,source,2516
4252,sources,1149
4253,sout,447
4254,south,443
4255,sp,26967
4256,spa,2577
4257,space,711
4258,spar,575
4259,spe,11077
4260,speak,1356
4261,speaking,464
4262,spec,5620
4263,specia,1816
4264,special,1816
4265,specially,940
4266,specific,617
4267,spee,1122
4268,speech,896
4269,spen,1669
4270,spend,1006
4271,spending,475
4272,spent,548
4273,spira,831
4274,spit,1662
4275,spite,1140
4276,spoke,833
4277,spokes,377
4278,spokesman,196
4279,spor,512
4280,sport,435
4281,sports,123
4282,spot,392
4283,spread,749
4284,sq,922
4285,sr,3206
4286,sra,2571
4287,ss,69597
4288,ssa,5434
4289,sses,2436
4290,ssi,22979
4291,ssing,1741
4292,ssm,711
4293,ssu,4159
4294,st,190395
4295,sta,29882
4296,stab,2312
4297,staff,683
4298,stag,1105
4299,stage,717
4300,stake,714
4301,stan,7566
4302,stance,1643
4303,stand,3889
4304,standard,598
4305,standin,985
4306,standing,985
4307,star,3301
4308,start,2312
4309,started,704
4310,stat,9462
4311,state,7757
4312,stated,687
4313,statement,1146
4314,states,1681
4315,stati,1089
4316,station,450
4317,status,408
4318,stau,180
4319,stay,688
4320,ste,22464
4321,stead,1524
4322,sted,3875
4323,stein,441
4324,stem,3632
4325,stems,573
4326,stent,525
4327,step,1046
4328,ster,8201
4329,stern,2354
4330,sti,24209
4331,stig,3784
4332,stil,3055
4333,still,2778
4334,sting,2624
4335,stock,557
4336,stone,355
4337,stood,453
4338,stop,1809
4339,stopped,271
4340,stor,6539
4341,store,865
4342,stories,504
4343,story,3146
4344,str,20464
4345,strate,1545
4346,strategi,539
4347,strategy,406
4348,stream,1235
4349,street,601
4350,streng,394
4351,strength,389
4352,strict,852
4353,strike,774
4354,strong,1292
4355,structure,659
4356,strug,520
4357,struggle,427
4358,sts,8702
4359,stu,4212
4360,stud,2182
4361,student,823
4362,students,552
4363,studie,428
4364,study,858
4365,sty,989
4366,style,420
4367,su,42517
4368,sua,1253
4369,sually,387
4370,sub,2999
4371,subject,738
4372,subs,1179
4373,success,998
4374,successful,552
4375,sue,2844
4376,sued,406
4377,sues,1104
4378,suffer,750
4379,sug,1376
4380,suggest,1120
4381,suggested,292
4382,sui,1255
4383,suit,746
4384,sul,4229
4385,sum,2174
4386,sumer,295
4387,summe,271
4388,summer,237
4389,sun,633
4390,sup,7896
4391,supe,886
4392,super,884
4393,supp,6687
4394,support,4767
4395,supporte,1713
4396,supported,433
4397,supporter,1280
4398,supporters,1026
4399,suppose,747
4400,supposed,697
4401,sur,8884
4402,sura,423
4403,suran,375
4404,sure,4077
4405,surge,331
4406,surprise,511
4407,sus,2186
4408,suspect,423
4409,sw,3142
4410,swe,1607
4411,swo,371
4412,sy,7342
4413,syc,732
4414,syl,396
4415,sys,3238
4416,system,3203
4417,ta,94922
4418,tab,5118
4419,tabi,524
4420,table,2126
4421,tac,4594
4422,tack,2990
4423,tacks,894
4424,tact,952
4425,tag,3116
4426,tage,1918
4427,tai,6589
4428,tail,1098
4429,tails,521
4430,tained,708
4431,tak,6995
4432,take,5795
4433,taken,1174
4434,takes,813
4435,taki,1126
4436,taking,1096
4437,tal,10170
4438,tale,311
4439,tali,1714
4440,talk,1967
4441,talkin,710
4442,talking,710
4443,tall,1208
4444,tally,789
4445,tam,1052
4446,tan,13634
4447,tance,2020
4448,tant,3996
4449,tap,540
4450,tar,12887
4451,targ,1078
4452,target,1068
4453,tari,1604
4454,tart,2451
4455,tary,5519
4456,tas,1537
4457,tat,19136
4458,tate,13654
4459,tated,843
4460,tau,478
4461,tax,1515
4462,taxes,415
4463,tay,823
4464,tb,706
4465,tc,5497
4466,tch,4128
4467,te,214619
4468,tea,3887
4469,teach,563
4470,team,908
4471,tech,1130
4472,techn,985
4473,techno,603
4474,technology,435
4475,ted,40336
4476,tee,2386
4477,teen,478
4478,tei,969
4479,tel,8733
4480,tele,602
4481,television,298
4482,tell,3557
4483,telling,455
4484,tem,8031
4485,temp,2157
4486,tempo,264
4487,tempt,1510
4488,tems,755
4489,ten,15116
4490,tence,775
4491,tend,2118
4492,tended,549
4493,tens,1450
4494,tent,4735
4495,tention,1232
4496,ter,60372
4497,tera,1946
4498,tere,3787
4499,teri,2601
4500,term,2696
4501,termin,1030
4502,termine,566
4503,terms,510
4504,terri,825
4505,terro,2193
4506,terror,2137
4507,terrorism,545
4508,terrorist,1172
4509,terrorists,661
4510,tes,18806
4511,test,4785
4512,tester,645
4513,testers,573
4514,tests,629
4515,tev,1039
4516,teve,1025
4517,tex,1310
4518,text,1261
4519,tf,1008
4520,th,514315
4521,tha,69994
4522,thank,502
4523,thd,313
4524,thea,368
4525,thems,1185
4526,theo,789
4527,thes,5498
4528,thi,38577
4529,thin,16304
4530,thing,10263
4531,things,2015
4532,think,4376
4533,thinkin,491
4534,thinking,491
4535,third,754
4536,tho,15782
4537,thor,2698
4538,thos,4457
4539,thou,6900
4540,though,3499
4541,thought,1301
4542,thousand,1074
4543,thousands,855
4544,thr,8647
4545,threat,1853
4546,threaten,741
4547,three,1491
4548,thro,4749
4549,throughout,559
4550,throw,717
4551,thu,857
4552,thus,536
4553,thy,1256
4554,ti,215657
4555,tia,8273
4556,tial,5228
4557,tian,1612
4558,tic,25460
4559,tica,6596
4560,tical,6244
4561,tice,2874
4562,tick,566
4563,tics,2189
4564,tie,6989
4565,tien,547
4566,tient,409
4567,ties,5796
4568,til,5780
4569,tile,336
4570,till,3186
4571,tim,12473
4572,time,9041
4573,times,1832
4574,timo,343
4575,tin,32369
4576,tine,1054
4577,ting,23924
4578,tini,602
4579,tinian,542
4580,tiny,334
4581,tio,83839
4582,tion,83376
4583,tions,16617
4584,tip,914
4585,tir,2620
4586,tire,2267
4587,tired,535
4588,tis,4456
4589,tisa,333
4590,tit,5166
4591,titi,802
4592,title,601
4593,tive,11422
4594,tives,1485
4595,tiz,1767
4596,tl,15255
4597,tle,5890
4598,tm,5500
4599,tn,2230
4600,tob,2951
4601,toc,1295
4602,tock,860
4603,tod,2006
4604,toda,1733
4605,today,1693
4606,together,1009
4607,tol,3439
4608,told,2415
4609,tom,1901
4610,toma,557
4611,tome,267
4612,tomer,216
4613,ton,21143
4614,tone,748
4615,toni,479
4616,tons,969
4617,took,1189
4618,top,4318
4619,toppe,296
4620,topped,292
4621,tor,21124
4622,tora,1070
4623,tore,1026
4624,tori,2844
4625,toria,542
4626,tories,771
4627,torn,930
4628,tors,3758
4629,tort,433
4630,tory,5281
4631,tot,1261
4632,total,1193
4633,touch,366
4634,tour,245
4635,tow,1963
4636,toward,1147
4637,town,659
4638,tp,1947
4639,tps,645
4640,tr,66156
4641,tra,19732
4642,trac,2104
4643,track,489
4644,tract,1376
4645,trad,2078
4646,trade,978
4647,tradition,648
4648,traditional,374
4649,traf,314
4650,traffic,295
4651,train,1055
4652,training,396
4653,tral,1761
4654,tran,3015
4655,trang,505
4656,trans,2332
4657,transit,302
4658,transition,267
4659,tras,405
4660,trat,4775
4661,travel,498
4662,tray,379
4663,tre,8789
4664,treat,1389
4665,treatment,428
4666,tree,1556
4667,treme,1004
4668,tres,678
4669,tress,513
4670,tri,11659
4671,trial,953
4672,trib,1877
4673,tribu,1523
4674,tribute,581
4675,trick,421
4676,trie,2590
4677,tried,545
4678,tries,1851
4679,trin,460
4680,trio,416
4681,trip,511
4682,tro,10310
4683,trod,444
4684,trol,3200
4685,troll,771
4686,tron,1917
4687,trong,1347
4688,troop,574
4689,troops,517
4690,trouble,375
4691,trove,508
4692,troy,1352
4693,tru,7820
4694,truck,355
4695,true,1156
4696,trug,543
4697,trust,759
4698,truth,1338
4699,try,7697
4700,tryin,1212
4701,trying,1212
4702,ts,61022
4703,tse,1234
4704,tt,30921
4705,tto,1579
4706,ttp,1494
4707,ttps,645
4708,tty,833
4709,tu,31874
4710,tua,5474
4711,tual,4069
4712,tun,2090
4713,tur,14609
4714,turd,262
4715,turin,288
4716,turing,286
4717,turn,3606
4718,turned,919
4719,turning,409
4720,turns,428
4721,tus,713
4722,tut,2620
4723,twa,384
4724,twee,3164
4725,tween,2726
4726,tweet,435
4727,twi,1121
4728,twit,608
4729,twitter,559
4730,two,4822
4731,twor,922
4732,ty,31187
4733,typ,1165
4734,type,787
4735,ua,17187
4736,ubl,9873
4737,ubs,1498
4738,uc,23224
4739,uci,795
4740,ucl,1900
4741,uct,5153
4742,ud,14809
4743,uden,987
4744,udi,5143
4745,ue,24233
4746,uf,2997
4747,ugg,1935
4748,ugh,13374
4749,uic,1269
4750,uil,2578
4751,uit,2753
4752,uk,1167
4753,ul,55630
4754,ula,7177
4755,uli,1647
4756,ulle,494
4757,ultima,546
4758,ultimate,533
4759,um,35256
4760,uma,4290
4761,uman,3241
4762,umi,662
4763,umm,758
4764,ump,17099
4765,ums,603
4766,un,66789
4767,una,2122
4768,unc,5287
4769,unci,882
4770,und,22474
4771,understand,1452
4772,une,1922
4773,ung,2296
4774,uni,6517
4775,unica,568
4776,union,322
4777,unis,1016
4778,unit,2850
4779,uniti,654
4780,unity,1691
4781,univ,673
4782,universit,261
4783,unlike,392
4784,uns,1602
4785,unter,968
4786,upi,749
4787,upon,871
4788,ups,1643
4789,ur,86113
4790,ural,1990
4791,uran,729
4792,urea,570
4793,urge,981
4794,uri,7378
4795,urin,3446
4796,uring,3379
4797,urn,6493
4798,urns,535
4799,uropean,995
4800,urrently,622
4801,urt,3877
4802,urth,1464
4803,us,86628
4804,usa,2259
4805,usan,1269
4806,usb,494
4807,use,20291
4808,used,4165
4809,user,372
4810,uses,1455
4811,usine,1621
4812,usines,1614
4813,using,2390
4814,usp,903
4815,uss,10125
4816,ussia,7659
4817,ust,17602
4818,ustr,2108
4819,usual,691
4820,usually,317
4821,ut,77157
4822,uta,837
4823,utc,714
4824,utes,946
4825,uti,8926
4826,va,17371
4827,vai,954
4828,vail,873
4829,val,3329
4830,valu,1203
4831,value,889
4832,van,2634
4833,vance,656
4834,vant,884
4835,vanta,376
4836,vantage,374
4837,var,1532
4838,various,601
4839,vas,1387
4840,vast,687
4841,vat,4092
4842,vate,1869
4843,vea,1443
4844,veal,1361
4845,vealed,623
4846,ved,5679
4847,veh,481
4848,vehicle,421
4849,veil,500
4850,vel,6242
4851,vela,417
4852,ven,15992
4853,veni,531
4854,vent,4460
4855,vents,750
4856,venue,305
4857,ver,51620
4858,vera,2723
4859,vernor,276
4860,vers,5512
4861,versa,913
4862,verse,1136
4863,versi,2253
4864,version,539
4865,vert,1953
4866,veryone,1114
4867,ves,12931
4868,vest,4957
4869,vesti,3763
4870,vet,644
4871,vete,417
4872,veteran,386
4873,vey,483
4874,vi,46819
4875,via,1213
4876,vic,4869
4877,vice,2463
4878,vices,791
4879,victim,626
4880,victims,358
4881,victor,960
4882,victory,829
4883,vid,8075
4884,vide,5565
4885,video,1835
4886,vie,5020
4887,view,3747
4888,viewed,383
4889,views,750
4890,vil,4298
4891,villa,392
4892,vin,7631
4893,vince,535
4894,vio,4950
4895,viola,715
4896,violence,979
4897,violent,603
4898,vis,4948
4899,vise,608
4900,viser,269
4901,vision,1158
4902,visit,837
4903,vist,794
4904,vit,2414
4905,vita,743
4906,viti,482
4907,viv,1049
4908,vive,444
4909,vo,16369
4910,voc,721
4911,voice,462
4912,void,825
4913,vol,3482
4914,volved,844
4915,vor,1684
4916,vot,7278
4917,vote,5824
4918,voted,544
4919,voter,1970
4920,voters,1395
4921,votes,862
4922,voting,1300
4923,vu,348
4924,wa,59275
4925,wag,574
4926,wage,429
4927,wai,1024
4928,wait,862
4929,wal,1570
4930,walk,658
4931,wall,570
4932,wan,4986
4933,want,4548
4934,wanted,778
4935,wants,883
4936,war,12480
4937,ward,3371
4938,wards,822
4939,ware,984
4940,warm,509
4941,warn,911
4942,warne,372
4943,warned,372
4944,wars,1481
4945,wat,3320
4946,watch,1091
4947,water,2138
4948,wav,506
4949,wave,465
4950,way,8802
4951,ways,2231
4952,weak,456
4953,wealth,630
4954,weapon,1373
4955,weapons,1074
4956,wear,544
4957,web,992
4958,webs,742
4959,website,732
4960,wed,2831
4961,wee,6550
4962,week,2482
4963,weekend,249
4964,weeks,735
4965,weet,795
4966,wei,799
4967,weigh,465
4968,wel,4755
4969,well,4049
4970,wen,1390
4971,went,1296
4972,wer,17582
4973,wes,1049
4974,west,891
4975,wever,2262
4976,wh,57403
4977,wha,10362
4978,whe,13303
4979,whet,1253
4980,whether,1249
4981,whic,9811
4982,whil,3421
4983,whit,1790
4984,white,1769
4985,whole,947
4986,whos,786
4987,whose,775
4988,wi,64631
4989,wic,407
4990,wide,1148
4991,wif,685
4992,wife,609
4993,wil,16258
4994,willi,641
4995,willing,636
4996,win,7556
4997,wind,464
4998,wing,4345
4999,winn,620
5000,winning,381
5001,wis,2587
5002,wise,564
5003,wish,1613
5004,wit,34660
5005,within,1383
5006,without,2004
5007,witness,487
5008,witt,1547
5009,witte,1513
5010,witter,1506
5011,wk,370
5012,wl,1672
5013,wm,426
5014,wo,39384
5015,woman,1084
5016,women,1895
