,word,count
3301,patients,827
3302,pay,3718
3303,pe,122010
3304,pea,14967
3305,peace,1076
3306,peak,3357
3307,peake,1009
3308,peaking,1015
3309,pear,4304
3310,pears,791
3311,peat,1271
3312,pee,3209
3313,pell,769
3314,pen,16315
3315,pend,4495
3316,pending,1364
3317,pene,2301
3318,pens,2146
3319,pent,1511
3320,peo,15893
3321,peopl,15790
3322,people,15790
3323,per,37079
3324,pera,4403
3325,percent,6157
3326,perf,2678
3327,perfect,613
3328,perform,1939
3329,performance,942
3330,perhaps,981
3331,period,1046
3332,perm,1328
3333,pers,6951
3334,perso,4402
3335,person,4402
3336,persona,1994
3337,personal,1836
3338,pert,2735
3339,pes,1787
3340,pet,2927
3341,petit,1446
3342,petition,801
3343,ph,15627
3344,pha,1651
3345,phi,2056
3346,phil,509
3347,pho,5634
3348,phon,3034
3349,phone,2852
3350,photo,1803
3351,photograph,863
3352,phys,958
3353,physical,603
3354,pi,33859
3355,pic,7269
3356,pica,842
3357,pick,1372
3358,picture,882
3359,pid,792
3360,pie,2591
3361,piece,1171
3362,pil,1660
3363,pin,8061
3364,pine,653
3365,ping,5617
3366,pio,1306
3367,pip,420
3368,pipe,395
3369,pir,2589
3370,piri,730
3371,pis,1489
3372,piso,934
3373,pit,6075
3374,pita,3026
3375,pl,71063
3376,pla,26148
3377,place,6044
3378,placed,888
3379,places,909
3380,plain,3170
3381,plan,7638
3382,plane,1243
3383,planet,332
3384,plans,1653
3385,plant,1082
3386,plat,936
3387,play,6972
3388,played,1395
3389,player,1770
3390,players,1107
3391,playin,896
3392,playing,896
3393,ple,28791
3394,plea,1114
3395,pleas,665
3396,pled,944
3397,plied,842
3398,plo,6945
3399,ploy,3604
3400,ply,3171
3401,pm,1666
3402,po,104480
3403,poc,486
3404,poi,6573
3405,point,6167
3406,pointe,1345
3407,pointed,1206
3408,points,1156
3409,pok,3740
3410,poke,3699
3411,pokes,1880
3412,pol,21125
3413,poli,17643
3414,polic,9159
3415,police,4638
3416,policies,1329
3417,policy,3033
3418,politi,7760
3419,politic,7751
3420,politica,5413
3421,political,5413
3422,politician,870
3423,politicians,591
3424,politics,1347
3425,poll,2039
3426,polls,787
3427,polo,807
3428,pon,8992
3429,pond,2146
3430,pone,1238
3431,ponen,1142
3432,pons,4415
3433,poo,1681
3434,poor,1000
3435,pop,3721
3436,popular,1486
3437,population,986
3438,por,29903
3439,porat,1155
3440,port,27427
3441,porta,3194
3442,porte,8285
3443,porter,3762
3444,porters,2522
3445,porti,1936
3446,porting,1276
3447,ports,3768
3448,pos,17313
3449,pose,4605
3450,posed,2769
3451,posit,4166
3452,position,3115
3453,positions,584
3454,positiv,571
3455,possible,1972
3456,post,3480
3457,poste,1441
3458,posted,1182
3459,pot,3189
3460,potent,1692
3461,potential,1596
3462,pow,4206
3463,powe,4136
3464,power,4136
3465,powerful,848
3466,pp,41745
3467,ppi,2681
3468,ppl,3785
3469,pple,1138
3470,pr,105608
3471,pra,3321
3472,practice,1115
3473,pray,620
3474,pre,37581
3475,prec,1579
3476,predict,864
3477,prefer,615
3478,prem,2144
3479,prep,1413
3480,prepare,847
3481,pres,23047
3482,present,4314
3483,presenta,1672
3484,presente,727
3485,presented,698
3486,presi,11106
3487,presid,11104
3488,preside,11066
3489,presiden,10974
3490,presidency,826
3491,president,10141
3492,presidential,2555
3493,press,5857
3494,presse,1410
3495,pressed,1346
3496,pression,801
3497,pressure,1073
3498,pretty,649
3499,prev,2834
3500,prevent,993
3501,previo,1519
3502,previous,1519
3503,previously,687
3504,pri,15246
3505,price,1348
3506,prim,2003
3507,prima,1249
3508,primar,1183
3509,primary,822
3510,print,675
3511,prior,881
3512,pris,3371
3513,prise,1119
3514,prison,1687
3515,priv,2618
3516,privat,1959
3517,private,1885
3518,pro,49277
3519,prob,4339
3520,proba,1348
3521,probably,1135
3522,problem,2870
3523,problems,1195
3524,proc,3294
3525,process,2100
3526,prod,3747
3527,produce,1397
3528,product,2150
3529,production,712
3530,prof,3797
3531,profess,2131
3532,profession,855
3533,professional,763
3534,professor,1227
3535,profi,1370
3536,profit,1026
3537,prog,4042
3538,program,3135
3539,programs,885
3540,progress,882
3541,proje,1798
3542,project,1797
3543,prom,4859
3544,promis,2409
3545,promise,2053
3546,promised,785
3547,promo,967
3548,promot,960
3549,promote,611
3550,prop,4647
3551,proper,1290
3552,propo,2026
3553,propos,1694
3554,proposa,832
3555,proposal,832
3556,propose,735
3557,pros,2396
3558,prose,1503
3559,prosecutor,991
3560,prot,4811
3561,protect,2251
3562,protest,2219
3563,protester,685
3564,protesters,625
3565,protests,643
3566,prov,7688
3567,prove,2699
3568,proved,1167
3569,provide,2550
3570,provided,847
3571,ps,14357
3572,psy,821
3573,psych,729
3574,pt,18509
3575,pta,886
3576,pte,3165
3577,pti,6116
3578,pto,769
3579,pts,643
3580,pu,34677
3581,pub,15295
3582,public,13378
3583,publica,7641
3584,publican,7327
3585,publicans,2966
3586,publicly,753
3587,publish,1847
3588,published,1291
3589,pul,5071
3590,pull,1138
3591,pun,1274
3592,purp,736
3593,purpose,555
3594,pus,2663
3595,push,1819
3596,put,6903
3597,puter,769
3598,py,2129
3599,qi,627
3600,qu,24560
3601,qua,5081
3602,qual,1903
3603,quality,684
3604,quart,1108
3605,quarter,1089
3606,que,9979
3607,ques,6058
3608,quest,5674
3609,question,4239
3610,questions,1697
3611,qui,8645
3612,quick,1681
3613,quickly,1248
3614,quire,2269
3615,quired,849
3616,quit,1561
3617,quite,712
3618,quo,799
3619,quot,641
3620,quote,459
3621,ra,180870
3622,rabia,521
3623,race,3056
3624,racial,641
3625,racist,440
3626,rack,2899
3627,racy,1256
3628,rad,8992
3629,radi,3675
3630,radical,645
3631,radio,707
3632,radu,1007
3633,rae,2228
3634,raf,2452
3635,raff,892
3636,raffi,830
3637,raft,1430
3638,rag,6263
3639,rage,4700
3640,raged,808
3641,rah,970
3642,rai,10556
3643,raid,668
3644,rail,1090
3645,rain,4300
3646,raine,887
3647,raining,847
3648,raise,2593
3649,raised,1485
3650,rally,1702
3651,ram,6825
3652,rama,782
3653,rams,1077
3654,ran,28902
3655,rance,4182
3656,ranch,775
3657,rand,3169
3658,rang,2295
3659,range,1853
3660,rani,492
3661,rank,1438
3662,rant,6032
3663,rants,2666
3664,rap,5155
3665,rape,740
3666,rare,813
3667,ras,4701
3668,rash,832
3669,rat,42175
3670,rate,11897
3671,rated,2710
3672,rates,1553
3673,rath,1530
3674,rather,1262
3675,rating,1836
3676,ratio,15614
3677,ration,15579
3678,rations,2103
3679,rato,1578
3680,rats,3014
3681,ratu,675
3682,rau,1241
3683,rav,3553
3684,rave,2940
3685,ravel,2331
3686,raw,2524
3687,ray,2563
3688,raye,651
3689,raz,1324
3690,razi,862
3691,rb,7001
3692,rba,1741
3693,rbi,1168
3694,rbo,1135
3695,rby,866
3696,rc,32572
3697,rd,51112
3698,rda,3467
3699,rdi,8959
3700,rea,48337
3701,reach,2613
3702,reached,913
3703,react,925
3704,read,7201
3705,reade,671
3706,reader,636
3707,reading,654
3708,ready,3126
3709,real,7205
3710,reality,736
3711,realize,606
3712,really,3047
3713,ream,2308
3714,reason,2140
3715,reasons,590
3716,reb,1726
3717,rebel,727
3718,rec,25712
3719,recall,1343
3720,receive,2151
3721,received,1438
3722,recent,4874
3723,recently,1766
3724,recognize,604
3725,recommend,656
3726,record,2697
3727,records,750
3728,recto,3069
3729,rector,3063
3730,red,34097
3731,rede,641
3732,reds,1072
3733,reduce,809
3734,ree,21425
3735,reed,2468
3736,reem,1628
3737,rees,778
3738,ref,8997
3739,refer,2876
3740,reflect,907
3741,reform,723
3742,refuge,1624
3743,refugee,1534
3744,refugees,1055
3745,refuse,835
3746,reg,8216
3747,regard,976
3748,regime,364
3749,region,1354
3750,regis,768
3751,regula,2736
3752,regular,933
3753,regulation,983
3754,rei,10024
3755,reig,3205
3756,reign,3157
3757,rein,579
3758,reit,5890
3759,reitbart,5691
3760,reject,865
3761,relate,662
3762,related,565
3763,relation,2018
3764,relations,1950
3765,relationship,1324
3766,relative,1040
3767,release,2824
3768,released,1662
3769,religious,862
3770,rely,2094
3771,rem,13568
3772,remain,3053
3773,remains,1032
3774,remark,1233
3775,remember,841
3776,remi,2072
3777,remis,671
3778,remo,2213
3779,remove,925
3780,ren,23797
3781,rend,1394
3782,rene,904
3783,rent,9052
3784,rents,1470
3785,reo,681
3786,rep,19723
3787,repeat,1213
3788,repeated,1002
3789,replace,1177
3790,repo,10220
3791,report,10083
3792,reporte,5180
3793,reported,3229
3794,reporter,1951
3795,reporters,1158
3796,reports,1720
3797,represent,2029
3798,representa,652
3799,request,1249
3800,require,1945
3801,required,685
3802,res,75406
3803,research,2043
3804,researcher,689
3805,resent,4478
3806,resented,720
3807,resi,21818
3808,reside,20279
3809,residen,20132
3810,residency,910
3811,resident,19025
3812,residential,2803
3813,residents,1458
3814,resist,737
3815,resource,579
3816,resp,6078
3817,respect,1173
3818,respond,1976
3819,responde,1060
3820,response,1402
3821,responsible,646
3822,rest,9674
3823,resta,1077
3824,restaurant,947
3825,reste,1509
3826,rested,1484
3827,resting,501
3828,rests,1042
3829,result,2358
3830,results,924
3831,ret,12569
3832,rete,713
3833,retire,993
3834,rett,1173
3835,return,2517
3836,rev,8697
3837,reveal,1084
3838,revealed,603
3839,review,1340
3840,rey,735
3841,rf,6225
3842,rfa,770
3843,rfe,1158
3844,rg,31244
3845,rhe,654
3846,rho,1338
3847,ri,202490
3848,ria,12343
3849,rial,3337
3850,rib,6638
3851,ric,26234
3852,rica,16107
3853,rican,10995
3854,ricans,2544
3855,rice,2080
3856,rich,918
3857,rick,1280
3858,rid,7268
3859,rida,4048
3860,ride,1034
3861,ridge,1076
3862,rief,2680
3863,rien,5718
3864,rier,682
3865,ries,9279
3866,riff,847
3867,rig,9432
3868,rigg,338
3869,right,6680
3870,rights,2010
3871,rim,7985
3872,rima,1349
3873,rime,3644
3874,rimes,645
3875,rin,30486
3876,ring,24883
3877,rings,929
3878,rink,1003
3879,rio,7403
3880,rior,1896
3881,riot,889
3882,rip,3270
3883,ris,19095
3884,rise,2390
3885,rish,693
3886,rising,1017
3887,risk,1825
3888,rison,2139
3889,rita,2344
3890,rite,2695
3891,riv,8621
3892,riva,3424
3893,rival,1005
3894,rive,3929
3895,rived,938
3896,river,1381
3897,riz,2395
3898,rize,1295
3899,rizo,613
3900,rking,2842
3901,rl,26153
3902,rla,1325
3903,rm,38830
3904,rma,11152
3905,rms,3122
3906,rn,52381
3907,rna,7140
3908,rns,2632
3909,ro,190098
3910,roa,6006
3911,roach,1589
3912,road,3859
3913,rob,5595
3914,roba,1445
3915,roc,5040
3916,rock,1003
3917,rod,5175
3918,rofessor,1594
3919,rog,5093
3920,roi,966
3921,rok,1474
3922,rol,8706
3923,role,2351
3924,roll,2176
3925,rolle,819
3926,rolled,641
3927,rom,40793
3928,romo,1020
3929,romote,624
3930,ron,11898
3931,roo,6196
3932,roof,549
3933,room,3124
3934,rop,11285
3935,ropa,316
3936,rope,5373
3937,roper,1328
3938,rori,2845
3939,ros,8502
3940,rose,2227
3941,ross,3777
3942,rot,10327
3943,rote,8484
3944,roth,1168
3945,rother,1101
3946,rough,8797
3947,round,8313
3948,rous,2227
3949,rout,967
3950,rov,9436
3951,rove,3896
3952,roved,1168
3953,rover,732
3954,rovers,673
3955,rovin,814
3956,row,8645
3957,rowing,1350
3958,roy,1019
3959,rpo,2857
3960,rs,140137
3961,rsa,2255
3962,rt,115340
3963,rte,14764
3964,rthe,2402
3965,rti,15068
3966,rtl,1358
3967,rts,9950
3968,ru,66487
3969,ruc,5083
3970,rue,1484
3971,rug,3584
3972,rugs,712
3973,rui,1556
3974,rule,2728
3975,rules,1397
3976,ruling,746
3977,rum,34226
3978,rump,32805
3979,run,4894
3980,runnin,1314
3981,running,1314
3982,rup,2008
3983,rus,4650
3984,rush,863
3985,rust,2083
3986,rut,1699
3987,ruth,732
3988,rv,19506
3989,rw,3845
3990,ry,66080
3991,sa,107277
3992,sab,675
3993,sac,1333
3994,sad,1865
3995,sado,741
3996,safe,2051
3997,safety,896
3998,sag,2852
3999,sage,2279
4000,sai,58416
4001,said,57783
4002,sal,4501
4003,sale,1823
4004,sales,846
4005,sam,4259
4006,san,5359
4007,sand,2117
4008,sands,1451
4009,sap,1000
4010,sar,1883
4011,sas,1504
4012,sat,3587
4013,saul,1057
4014,sault,1056
4015,save,709
4016,saw,1720
4017,say,11674
4018,sayin,2887
4019,saying,2886
4020,says,2629
4021,sb,2725
4022,sba,1377
4023,sc,33247
4024,sca,4411
4025,scan,817
4026,scandal,593
4027,scape,749
4028,scar,1155
4029,scene,974
4030,sch,6859
4031,schedule,961
4032,school,4162
4033,schools,1115
4034,sci,3149
4035,science,896
4036,scientist,831
4037,scl,927
4038,sco,5160
4039,score,817
4040,screen,885
4041,scribe,2514
4042,scrip,954
4043,script,954
4044,sd,8211
4045,sda,7729
4046,se,218408
4047,sea,8482
4048,sear,3620
4049,search,3556
4050,searchers,621
4051,seas,2744
4052,sease,676
4053,season,1643
4054,seat,1076
4055,sec,11841
4056,seco,2239
4057,second,2237
4058,secret,2383
4059,secretary,1608
4060,sect,1074
4061,security,3054
4062,sed,25681
4063,see,13886
4064,seeing,711
4065,seek,1612
4066,seeking,750
4067,seem,3869
4068,seemed,1541
4069,seems,1110
4070,seen,2198
4071,sei,785
4072,sel,11983
4073,select,674
4074,self,5180
4075,sell,1604
4076,selv,1716
4077,selves,1716
4078,sem,2027
4079,semen,590
4080,sen,17614
4081,sena,979
4082,senat,853
4083,sence,854
4084,send,1156
4085,senior,1755
4086,sens,2423
4087,sense,1390
4088,sent,8185
4089,sentence,780
4090,sep,1275
4091,sepa,909
4092,separate,691
4093,ser,18202
4094,seri,2932
4095,serie,1517
4096,series,1502
4097,serio,1354
4098,serious,1347
4099,sert,961
4100,serve,3744
4101,served,1433
4102,server,471
4103,service,2255
4104,services,997
4105,ses,13349
4106,sess,1662
4107,session,789
4108,set,7012
4109,sets,698
4110,sett,2522
4111,settle,1450
4112,settlement,813
4113,seu,922
4114,sev,4758
4115,seven,1195
4116,sever,3403
4117,several,2858
4118,sex,2399
4119,sexual,1413
4120,sf,2410
4121,sg,1311
4122,sh,87968
4123,sha,6554
4124,share,2095
4125,shared,683
4126,shed,5095
4127,shel,703
4128,sher,1088
4129,shes,834
4130,shi,14951
4131,shift,1078
4132,shin,5487
4133,ship,5923
4134,ships,876
4135,shir,659
4136,shock,665
4137,shoo,1878
4138,shoot,1741
4139,shooting,1243
4140,shop,1230
4141,shor,2182
4142,short,1779
4143,shot,1948
4144,shou,5481
4145,show,7631
4146,showed,1209
4147,showin,618
4148,showing,616
4149,shows,1160
4150,shu,1139
4151,shut,794
4152,si,149675
4153,sia,8659
4154,sic,4695
4155,sid,31929
4156,side,31315
4157,siden,20347
4158,sident,19230
4159,sider,3154
4160,sides,850
4161,sie,1277
4162,sifi,652
4163,sig,8368
4164,sigh,710
4165,sight,647
4166,sign,7617
4167,signed,1780
4168,significa,1346
4169,significant,1231
4170,signs,650
4171,sil,2780
4172,sile,1483
4173,sim,3500
4174,simi,1458
4175,similar,1361
4176,simp,1675
4177,simple,623
4178,simply,960
4179,sin,25769
4180,since,4346
4181,sine,4336
4182,sines,4253
4183,sing,15327
4184,single,1246
4185,sion,20799
4186,siona,2258
4187,sir,647
4188,sis,7412
4189,sista,1328
4190,sistan,1328
4191,siste,2119
4192,sit,17754
4193,site,3505
4194,sites,668
4195,siti,5811
4196,sitio,4177
4197,situ,1066
4198,situation,1026
4199,siv,5273
4200,sive,5233
4201,six,1653
4202,size,987
4203,sk,13908
4204,sked,3804
4205,ski,3011
4206,skin,1222
4207,sky,913
4208,slam,3821
4209,slav,486
4210,slee,745
4211,sleep,621
4212,sli,3758
4213,slim,2066
4214,slims,714
4215,slow,973
4216,sly,3195
4217,sm,16236
4218,sma,6224
4219,small,2507
4220,sme,1328
4221,sn,6228
4222,social,2398
4223,society,592
4224,sod,1059
4225,soft,1029
4226,sol,5723
4227,sola,623
4228,sold,1460
4229,soldier,706
4230,soli,714
4231,solution,1018
4232,solve,719
4233,som,17735
4234,someone,1535
4235,somethin,3027
4236,something,3027
4237,sometime,1175
4238,sometimes,1127
4239,son,21680
4240,sona,2571
4241,sonal,1943
4242,song,969
4243,sons,1670
4244,soo,1396
4245,soon,1268
4246,sor,5830
4247,sort,1424
4248,sou,5332
4249,sound,1125
4250,sour,2103
4251,source,1704
4252,sources,1024
4253,sout,1014
4254,south,1013
4255,sp,48526
4256,spa,4214
4257,space,1267
4258,spar,989
4259,spe,19319
4260,speak,2423
4261,speaking,760
4262,spec,9114
4263,specia,3078
4264,special,3077
4265,specially,1435
4266,specific,968
4267,spee,2644
4268,speech,2214
4269,spen,3725
4270,spend,2039
4271,spending,928
4272,spent,1363
4273,spira,760
4274,spit,3195
4275,spite,1649
4276,spoke,3577
4277,spokes,1837
4278,spokesman,1218
4279,spor,2177
4280,sport,2115
4281,sports,996
4282,spot,871
4283,spread,1117
4284,sq,1727
4285,sr,3427
4286,sra,2228
4287,ss,103833
4288,ssa,8180
4289,sses,3859
4290,ssi,28826
4291,ssing,2888
4292,ssm,1528
4293,ssu,7204
4294,st,299449
4295,sta,47492
4296,stab,2190
4297,staff,1578
4298,stag,1904
4299,stage,1392
4300,stake,1003
4301,stan,11166
4302,stance,2417
4303,stand,5231
4304,standard,996
4305,standin,1454
4306,standing,1453
4307,star,6456
4308,start,4413
4309,started,1718
4310,stat,16414
4311,state,13600
4312,stated,706
4313,statement,3800
4314,states,2293
4315,stati,1713
4316,station,1050
4317,status,675
4318,stau,1092
4319,stay,1641
4320,ste,32971
4321,stead,2238
4322,sted,7341
4323,stein,877
4324,stem,3319
4325,stems,533
4326,stent,726
4327,step,2148
4328,ster,12398
4329,stern,2320
4330,sti,36533
4331,stig,4556
4332,stil,5273
4333,still,4750
4334,sting,3889
4335,stock,850
4336,stone,771
4337,stood,926
4338,stop,2864
4339,stopped,734
4340,stor,10082
4341,store,1465
4342,stories,901
4343,story,4320
4344,str,34909
4345,strate,2396
4346,strategi,820
4347,strategy,704
4348,stream,1112
4349,street,1445
4350,streng,675
4351,strength,675
4352,strict,2565
4353,strike,1229
4354,strong,2161
4355,structure,906
4356,strug,1231
4357,struggle,812
4358,sts,12885
4359,stu,8202
4360,stud,5711
4361,student,2860
4362,students,1925
4363,studie,835
4364,study,1601
4365,sty,1433
4366,style,719
4367,su,64507
4368,sua,2652
4369,sually,856
4370,sub,4519
4371,subject,999
4372,subs,1778
4373,success,1996
4374,successful,845
4375,sue,5451
4376,sued,1292
4377,sues,1700
4378,suffer,865
4379,sug,2858
4380,suggest,2679
4381,suggested,1129
4382,sui,2901
4383,suit,2018
4384,sul,4102
4385,sum,4285
4386,sumer,911
4387,summe,1107
4388,summer,1076
4389,sun,1026
4390,sup,9558
4391,supe,1212
4392,super,1212
4393,supp,8035
4394,support,6446
4395,supporte,2271
4396,supported,739
4397,supporter,1531
4398,supporters,1222
4399,suppose,676
4400,supposed,634
4401,sur,14864
4402,sura,1495
4403,suran,1431
4404,sure,6399
4405,surge,1211
4406,surprise,799
4407,sus,3196
4408,suspect,1127
4409,sw,6065
4410,swe,2550
4411,swo,996
4412,sy,8887
4413,syc,799
4414,syl,942
4415,sys,2976
4416,system,2965
4417,ta,149321
4418,tab,6297
4419,tabi,669
4420,table,3346
4421,tac,8659
4422,tack,6235
4423,tacks,2004
4424,tact,1481
4425,tag,4815
4426,tage,3329
4427,tai,11283
4428,tail,2358
4429,tails,950
4430,tained,1266
4431,tak,10643
4432,take,8515
4433,taken,2053
4434,takes,1090
4435,taki,2031
4436,taking,2010
4437,tal,16847
4438,tale,691
4439,tali,1885
4440,talk,3708
4441,talkin,1070
4442,talking,1070
4443,tall,1885
4444,tally,953
4445,tam,848
4446,tan,19226
4447,tance,3049
4448,tant,5310
4449,tap,1231
4450,tar,17547
4451,targ,1562
4452,target,1551
4453,tari,1458
4454,tart,4568
4455,tary,6575
4456,tas,1693
4457,tat,35281
4458,tate,26061
4459,tated,945
4460,tau,1484
4461,tax,3394
4462,taxes,706
4463,tay,1744
4464,tb,7616
4465,tc,9413
4466,tch,7931
4467,te,356630
4468,tea,8419
4469,teach,1045
4470,team,4061
4471,tech,2586
4472,techn,2103
4473,techno,1419
4474,technology,1132
4475,ted,73430
4476,tee,5657
4477,teen,1036
4478,tei,1266
4479,tel,13779
4480,tele,2294
4481,television,1359
4482,tell,5140
4483,telling,752
4484,tem,11643
4485,temp,3018
4486,tempo,810
4487,tempt,1521
4488,tems,838
4489,ten,23708
4490,tence,1163
4491,tend,4761
4492,tended,1742
4493,tens,2460
4494,tent,6276
4495,tention,1971
4496,ter,103349
4497,tera,2273
4498,tere,5117
4499,teri,3504
4500,term,3803
4501,termin,1533
4502,termine,923
4503,terms,933
4504,terri,1059
4505,terro,3430
4506,terror,3151
4507,terrorism,1112
4508,terrorist,1516
4509,terrorists,483
4510,tes,30709
4511,test,7770
4512,tester,796
4513,testers,729
4514,tests,1208
4515,tev,1706
4516,teve,1669
4517,tex,1034
4518,text,992
4519,tf,1913
4520,th,819698
4521,tha,116262
4522,thank,622
4523,thd,812
4524,thea,1019
4525,thems,1443
4526,theo,680
4527,thes,4939
4528,thi,44134
4529,thin,21510
4530,thing,12862
4531,things,2695
4532,think,6829
4533,thinkin,813
4534,thinking,813
4535,third,996
4536,tho,24083
4537,thor,4034
4538,thos,6989
4539,thou,10711
4540,though,5981
4541,thought,2095
4542,thousand,1475
4543,thousands,1301
4544,thr,15153
4545,threat,2481
4546,threaten,888
4547,three,4075
4548,thro,7528
4549,throughout,627
4550,throw,757
4551,thu,1180
4552,thus,640
4553,thy,1828
4554,ti,324329
4555,tia,11459
4556,tial,7568
4557,tian,1351
4558,tic,36279
4559,tica,8832
4560,tical,8379
4561,tice,4900
4562,tick,1260
4563,tics,3536
4564,tie,13510
4565,tien,1442
4566,tient,1310
4567,ties,10515
4568,til,9935
4569,tile,667
4570,till,5960
4571,tim,21422
4572,time,15476
4573,times,3867
4574,timo,715
4575,tin,50598
4576,tine,1476
4577,ting,39040
4578,tini,851
4579,tinian,731
4580,tiny,782
4581,tio,122475
4582,tion,121616
4583,tions,26456
4584,tip,1263
4585,tir,3191
4586,tire,2787
4587,tired,752
4588,tis,7218
4589,tisa,686
4590,tit,7993
4591,titi,1525
4592,title,1118
4593,tive,20368
4594,tives,3223
4595,tiz,2079
4596,tl,24789
4597,tle,10750
4598,tm,9735
4599,tn,3382
4600,tob,831
4601,toc,1331
4602,tock,1064
4603,tod,1903
4604,toda,1534
4605,today,1534
4606,together,1772
4607,tol,7675
4608,told,5801
4609,tom,3374
4610,toma,854
4611,tome,1045
4612,tomer,942
4613,ton,18353
4614,tone,1686
4615,toni,789
4616,tons,418
4617,took,3511
4618,top,6538
4619,toppe,813
4620,topped,800
4621,tor,37105
4622,tora,892
4623,tore,1712
4624,tori,4231
4625,toria,904
4626,tories,1454
4627,torn,1747
4628,tors,7525
4629,tort,597
4630,tory,7845
4631,tot,1348
4632,total,1241
4633,touch,754
4634,tour,1684
4635,tow,4495
4636,toward,1761
4637,town,2251
4638,tp,1494
4639,tps,470
4640,tr,103688
4641,tra,36186
4642,trac,3928
4643,track,1147
4644,tract,2400
4645,trad,3734
4646,trade,1871
4647,tradition,1332
4648,traditional,848
4649,traf,719
4650,traffic,714
4651,train,2219
4652,training,778
4653,tral,2329
4654,tran,5444
4655,trang,580
4656,trans,4366
4657,transit,993
4658,transition,871
4659,tras,663
4660,trat,9664
4661,travel,2047
4662,tray,689
4663,tre,12692
4664,treat,2264
4665,treatment,912
4666,tree,3372
4667,treme,994
4668,tres,1182
4669,tress,1127
4670,tri,19490
4671,trial,1385
4672,trib,2501
4673,tribu,2133
4674,tribute,1022
4675,trick,693
4676,trie,4200
4677,tried,1364
4678,tries,2731
4679,trin,614
4680,trio,724
4681,trip,1466
4682,tro,12786
4683,trod,910
4684,trol,3257
4685,troll,715
4686,tron,2949
4687,trong,2243
4688,troop,653
4689,troops,584
4690,trouble,754
4691,trove,762
4692,troy,699
4693,tru,9569
4694,truck,1224
4695,true,1058
4696,trug,1268
4697,trust,1242
4698,truth,610
4699,try,12925
4700,tryin,2197
4701,trying,2197
4702,ts,104542
4703,tse,1472
4704,tt,57241
4705,tto,2889
4706,ttp,476
4707,ttps,470
4708,tty,1101
4709,tu,48762
4710,tua,5769
4711,tual,4028
4712,tun,2733
4713,tur,24495
4714,turd,1826
4715,turin,786
4716,turing,785
4717,turn,6956
4718,turned,2441
4719,turning,807
4720,turns,748
4721,tus,1069
4722,tut,3542
4723,twa,716
4724,twee,5465
4725,tween,4469
4726,tweet,985
4727,twi,1761
4728,twit,808
4729,twitter,753
4730,two,10760
4731,twor,1874
4732,ty,52708
4733,typ,1543
4734,type,804
4735,ua,26779
4736,ubl,17450
4737,ubs,2301
4738,uc,35149
4739,uci,1244
4740,ucl,1140
4741,uct,7585
4742,ud,30555
4743,uden,3182
4744,udi,10549
4745,ue,39126
4746,uf,3898
4747,ugg,4782
4748,ugh,23904
4749,uic,2395
4750,uil,5236
4751,uit,5594
4752,uk,1213
4753,ul,86558
4754,ula,10695
4755,uli,2545
4756,ulle,1132
4757,ultima,822
4758,ultimate,808
4759,um,62211
4760,uma,3625
4761,uman,2984
4762,umi,711
4763,umm,2245
4764,ump,34873
4765,ums,1103
4766,un,109705
4767,una,2188
4768,unc,9755
4769,unci,1751
4770,und,35658
4771,understand,1573
4772,une,3636
4773,ung,5056
4774,uni,10774
4775,unica,919
4776,union,738
4777,unis,1099
4778,unit,4929
4779,uniti,1187
4780,unity,2960
4781,univ,1253
4782,universit,921
4783,unlike,676
4784,uns,3023
4785,unter,1730
4786,upi,578
4787,upon,535
4788,ups,3027
4789,ur,131925
4790,ural,2393
4791,uran,2737
4792,urea,834
4793,urge,2584
4794,uri,15493
4795,urin,7880
4796,uring,7673
4797,urn,11489
4798,urns,943
4799,uropean,2265
4800,urrently,578
4801,urt,8589
4802,urth,1828
4803,us,127739
4804,usa,3599
4805,usan,2023
4806,usb,1079
4807,use,34950
4808,used,7225
4809,user,946
4810,uses,2226
4811,usine,4243
4812,usines,4221
4813,using,3487
4814,usp,2218
4815,uss,10017
4816,ussia,6247
4817,ust,26677
4818,ustr,3687
4819,usual,1539
4820,usually,742
4821,ut,130946
4822,uta,1092
4823,utc,1154
4824,utes,1678
4825,uti,13674
4826,va,26301
4827,vai,1217
4828,vail,1169
4829,val,6086
4830,valu,1915
4831,value,1380
4832,van,4719
4833,vance,1057
4834,vant,1057
4835,vanta,666
4836,vantage,664
4837,var,2212
4838,various,614
4839,vas,1317
4840,vast,824
4841,vat,6808
4842,vate,2678
4843,vea,1207
4844,veal,1119
4845,vealed,611
4846,ved,12225
4847,veh,1138
4848,vehicle,1054
4849,veil,723
4850,vel,10744
4851,vela,680
4852,ven,24508
4853,veni,1558
4854,vent,7056
4855,vents,1061
4856,venue,1102
4857,ver,75523
4858,vera,6064
4859,vernor,1292
4860,vers,11877
4861,versa,2019
4862,verse,1887
4863,versi,5875
4864,version,1140
4865,vert,2399
4866,veryone,1343
4867,ves,18461
4868,vest,7008
4869,vesti,4505
4870,vet,1415
4871,vete,806
4872,veteran,695
4873,vey,1063
4874,vi,75276
4875,via,1043
4876,vic,9240
4877,vice,4949
4878,vices,1713
4879,victim,1489
4880,victims,968
4881,victor,1269
4882,victory,1083
4883,vid,11210
4884,vide,7576
4885,video,2330
4886,vie,10256
4887,view,8284
4888,viewed,830
4889,views,1585
4890,vil,4796
4891,villa,724
4892,vin,12489
4893,vince,788
4894,vio,6056
4895,viola,967
4896,violence,1278
4897,violent,670
