,word,count
3211,ote,40047
3212,oth,47637
3213,othe,35774
3214,others,4549
3215,othing,3748
3216,otin,5653
3217,oto,4844
3218,ots,4203
3219,ott,6324
3220,ou,426690
3221,ouch,1610
3222,oud,2223
3223,ought,8114
3224,ould,57257
3225,oun,69976
3226,ounce,4672
3227,ound,29498
3228,ous,44641
3229,ously,4813
3230,outs,4146
3231,outside,2858
3232,ova,2924
3233,oval,1333
3234,ove,77341
3235,overage,1273
3236,overs,3359
3237,overt,1825
3238,ovid,4842
3239,ow,153750
3240,oward,3515
3241,owe,25296
3242,owed,5991
3243,owing,7616
3244,owl,3796
3245,owned,1001
3246,owner,1697
3247,owns,1491
3248,ows,6855
3249,ox,6750
3250,oy,15140
3251,oye,4919
3252,oz,2906
3253,pa,126005
3254,pac,6441
3255,pace,2797
3256,pack,1179
3257,pact,1604
3258,pagan,1119
3259,page,1977
3260,pai,17417
3261,paid,1875
3262,paign,11458
3263,pain,2723
3264,paint,1093
3265,pair,1230
3266,pal,1881
3267,pan,17302
3268,pane,1260
3269,pap,3050
3270,pape,2962
3271,paper,2945
3272,par,47465
3273,para,4786
3274,pare,7435
3275,pared,2015
3276,parent,3969
3277,parents,1800
3278,pari,1370
3279,park,1271
3280,part,30663
3281,parti,7476
3282,partici,1547
3283,participa,1544
3284,particular,2873
3285,particularly,1586
3286,partie,1291
3287,parties,1269
3288,partner,1748
3289,partners,1018
3290,parts,1363
3291,party,4705
3292,pas,10329
3293,pass,5681
3294,passe,2302
3295,passed,1374
3296,past,4322
3297,pat,9190
3298,pate,1230
3299,path,2223
3300,patient,1577
3301,patients,1023
3302,pay,6093
3303,pe,196118
3304,pea,22808
3305,peace,2231
3306,peak,5107
3307,peake,1268
3308,peaking,1612
3309,pear,6707
3310,pears,1531
3311,peat,1970
3312,pee,4660
3313,pell,1154
3314,pen,26660
3315,pend,7242
3316,pending,2079
3317,pene,3659
3318,pens,3638
3319,pent,2183
3320,peo,27136
3321,peopl,26990
3322,people,26989
3323,per,59369
3324,pera,7607
3325,percent,8120
3326,perf,3734
3327,perfect,1097
3328,perform,2408
3329,performance,1111
3330,perhaps,1576
3331,period,1591
3332,perm,2350
3333,pers,11386
3334,perso,7456
3335,person,7455
3336,persona,3293
3337,personal,3048
3338,pert,4282
3339,pes,2885
3340,pet,4711
3341,petit,2008
3342,petition,1120
3343,ph,24863
3344,pha,2903
3345,phi,3410
3346,phil,1004
3347,pho,8103
3348,phon,4003
3349,phone,3656
3350,photo,2574
3351,photograph,1059
3352,phys,1784
3353,physical,1185
3354,pi,53315
3355,pic,10121
3356,pica,1200
3357,pick,1861
3358,picture,1352
3359,pid,1774
3360,pie,4115
3361,piece,1817
3362,pil,2566
3363,pin,12567
3364,pine,1009
3365,ping,8457
3366,pio,1811
3367,pip,1180
3368,pipe,1134
3369,pir,5351
3370,piri,1575
3371,pis,2020
3372,piso,1078
3373,pit,9210
3374,pita,4581
3375,pl,115326
3376,pla,39340
3377,place,9419
3378,placed,1445
3379,places,1341
3380,plain,5239
3381,plan,11991
3382,plane,2488
3383,planet,1080
3384,plans,2224
3385,plant,1739
3386,plat,1475
3387,play,9093
3388,played,1788
3389,player,2047
3390,players,1291
3391,playin,1223
3392,playing,1222
3393,ple,49640
3394,plea,1889
3395,pleas,1290
3396,pled,1348
3397,plied,1237
3398,plo,10520
3399,ploy,5250
3400,ply,6028
3401,pm,3022
3402,po,174875
3403,poc,1002
3404,poi,10883
3405,point,10056
3406,pointe,1963
3407,pointed,1756
3408,points,1902
3409,pok,4659
3410,poke,4579
3411,pokes,2284
3412,pol,34538
3413,poli,28363
3414,polic,13986
3415,police,6625
3416,policies,2117
3417,policy,5030
3418,politi,13338
3419,politic,13269
3420,politica,9216
3421,political,9210
3422,politician,1641
3423,politicians,1122
3424,politics,2185
3425,poll,3801
3426,polls,1492
3427,polo,1129
3428,pon,15593
3429,pond,3173
3430,pone,1916
3431,ponen,1728
3432,pons,7777
3433,poo,2557
3434,poor,1546
3435,pop,6224
3436,popular,2273
3437,population,2017
3438,por,48529
3439,porat,2696
3440,port,43481
3441,porta,5410
3442,porte,12983
3443,porter,5907
3444,porters,3990
3445,porti,3270
3446,porting,2223
3447,ports,5587
3448,pos,30502
3449,pose,8328
3450,posed,4832
3451,posit,7018
3452,position,5060
3453,positions,1003
3454,positiv,1012
3455,possible,3580
3456,post,6137
3457,poste,2098
3458,posted,1709
3459,pot,5213
3460,potent,2796
3461,potential,2601
3462,pow,8838
3463,powe,8663
3464,power,8660
3465,powerful,1629
3466,pp,67585
3467,ppi,3980
3468,ppl,5928
3469,pple,1741
3470,pr,171238
3471,pra,5377
3472,practice,1731
3473,pray,1207
3474,pre,60472
3475,prec,2835
3476,predict,1521
3477,prefer,1059
3478,prem,3216
3479,prep,2442
3480,prepare,1435
3481,pres,35656
3482,present,6896
3483,presenta,2354
3484,presente,1184
3485,presented,1125
3486,presi,16331
3487,presid,16305
3488,preside,16257
3489,presiden,16126
3490,presidency,1465
3491,president,14628
3492,presidential,4495
3493,press,9625
3494,presse,2106
3495,pressed,1987
3496,pression,1507
3497,pressure,1664
3498,pretty,1130
3499,prev,4800
3500,prevent,1795
3501,previo,2465
3502,previous,2464
3503,previously,1115
3504,pri,24579
3505,price,2293
3506,prim,3067
3507,prima,2027
3508,primar,1881
3509,primary,1240
3510,print,1225
3511,prior,1425
3512,pris,5464
3513,prise,1989
3514,prison,2438
3515,priv,4553
3516,privat,3482
3517,private,3307
3518,pro,80265
3519,prob,7816
3520,proba,2448
3521,probably,2040
3522,problem,4931
3523,problems,2040
3524,proc,5312
3525,process,3389
3526,prod,6097
3527,produce,2270
3528,product,3441
3529,production,1086
3530,prof,5704
3531,profess,2861
3532,profession,1306
3533,professional,1165
3534,professor,1471
3535,profi,2291
3536,profit,1759
3537,prog,6104
3538,program,4436
3539,programs,1212
3540,progress,1608
3541,proje,2607
3542,project,2596
3543,prom,7195
3544,promis,3589
3545,promise,3080
3546,promised,1155
3547,promo,1628
3548,promot,1609
3549,promote,1030
3550,prop,8129
3551,proper,2153
3552,propo,2948
3553,propos,2374
3554,proposa,1026
3555,proposal,1025
3556,propose,1142
3557,pros,3503
3558,prose,2082
3559,prosecutor,1226
3560,prot,8971
3561,protect,4159
3562,protest,4036
3563,protester,1213
3564,protesters,1098
3565,protests,1088
3566,prov,12167
3567,prove,4406
3568,proved,1644
3569,provide,4091
3570,provided,1352
3571,ps,24076
3572,psy,1457
3573,psych,1307
3574,pt,31971
3575,pta,1392
3576,pte,5135
3577,pti,10512
3578,pto,1602
3579,pts,1188
3580,pu,55801
3581,pub,23684
3582,public,20211
3583,publica,10677
3584,publican,10115
3585,publicans,3947
3586,publicly,1097
3587,publish,3303
3588,published,2316
3589,pul,8900
3590,pull,1702
3591,pun,2048
3592,purp,1390
3593,purpose,1103
3594,pus,3842
3595,push,2731
3596,put,10941
3597,puter,1304
3598,py,3789
3599,qi,1198
3600,qu,41494
3601,qua,8307
3602,qual,3247
3603,quality,1231
3604,quart,1602
3605,quarter,1571
3606,que,17341
3607,ques,9237
3608,quest,8590
3609,question,6453
3610,questions,2375
3611,qui,13811
3612,quick,2421
3613,quickly,1788
3614,quire,3511
3615,quired,1301
3616,quit,2876
3617,quite,1488
3618,quo,1780
3619,quot,1441
3620,quote,1058
3621,ra,293949
3622,rabia,1208
3623,race,4771
3624,racial,1014
3625,racist,1089
3626,rack,4677
3627,racy,2900
3628,rad,14391
3629,radi,6060
3630,radical,1040
3631,radio,1148
3632,radu,1397
3633,rae,4538
3634,raf,3677
3635,raff,1264
3636,raffi,1197
3637,raft,2189
3638,rag,9941
3639,rage,7303
3640,raged,1299
3641,rah,1400
3642,rai,18085
3643,raid,1070
3644,rail,1642
3645,rain,8515
3646,raine,2136
3647,raining,1311
3648,raise,3734
3649,raised,1887
3650,rally,3129
3651,ram,10282
3652,rama,1145
3653,rams,1523
3654,ran,44375
3655,rance,5751
3656,ranch,1206
3657,rand,4540
3658,rang,3728
3659,range,3088
3660,rani,1103
3661,rank,2305
3662,rant,8719
3663,rants,3589
3664,rap,8062
3665,rape,1248
3666,rare,1096
3667,ras,7679
3668,rash,1358
3669,rat,67292
3670,rate,20158
3671,rated,4237
3672,rates,2510
3673,rath,2587
3674,rather,2226
3675,rating,2780
3676,ratio,23304
3677,ration,23199
3678,rations,3697
3679,rato,2307
3680,rats,4582
3681,ratu,1087
3682,rau,2452
3683,rav,4964
3684,rave,4023
3685,ravel,2958
3686,raw,3426
3687,ray,4013
3688,raye,1051
3689,raz,2209
3690,razi,1288
3691,rb,10532
3692,rba,2650
3693,rbi,1941
3694,rbo,1539
3695,rby,1072
3696,rc,54629
3697,rd,80698
3698,rda,4597
3699,rdi,14465
3700,rea,84282
3701,reach,3970
3702,reached,1355
3703,react,1526
3704,read,12794
3705,reade,1097
3706,reader,1045
3707,reading,1152
3708,ready,5698
3709,real,13485
3710,reality,1706
3711,realize,1198
3712,really,5132
3713,ream,4440
3714,reason,4346
3715,reasons,1074
3716,reb,2882
3717,rebel,1317
3718,rec,39912
3719,recall,1561
3720,receive,3332
3721,received,2119
3722,recent,6959
3723,recently,2613
3724,recognize,1050
3725,recommend,1089
3726,record,3993
3727,records,1077
3728,recto,4553
3729,rector,4542
3730,red,53271
3731,rede,1000
3732,reds,1627
3733,reduce,1306
3734,ree,34111
3735,reed,4186
3736,reem,2546
3737,rees,1158
3738,ref,14312
3739,refer,4411
3740,reflect,1272
3741,reform,1074
3742,refuge,2319
3743,refugee,2130
3744,refugees,1470
3745,refuse,1480
3746,reg,13943
3747,regard,2041
3748,regime,1321
3749,region,2282
3750,regis,1155
3751,regula,3845
3752,regular,1384
3753,regulation,1337
3754,rei,13773
3755,reig,5905
3756,reign,5825
3757,rein,1070
3758,reit,6204
3759,reitbart,5868
3760,reject,1327
3761,relate,1445
3762,related,1259
3763,relation,3259
3764,relations,3073
3765,relationship,1938
3766,relative,1409
3767,release,4273
3768,released,2516
3769,religious,1306
3770,rely,3593
3771,rem,20940
3772,remain,4465
3773,remains,1582
3774,remark,1620
3775,remember,1399
3776,remi,3127
3777,remis,1003
3778,remo,3435
3779,remove,1537
3780,ren,38380
3781,rend,2421
3782,rene,1531
3783,rent,14432
3784,rents,2079
3785,reo,1494
3786,rep,31345
3787,repeat,1886
3788,repeated,1482
3789,replace,1630
3790,repo,15769
3791,report,15526
3792,reporte,7622
3793,reported,5062
3794,reporter,2558
3795,reporters,1463
3796,reports,2914
3797,represent,3300
3798,representa,1094
3799,request,1723
3800,require,2910
3801,required,1034
3802,res,120486
3803,research,3289
3804,researcher,1153
3805,resent,7166
3806,resented,1155
3807,resi,32749
3808,reside,30223
3809,residen,29978
3810,residency,1718
3811,resident,27964
3812,residential,5101
3813,residents,1921
3814,resist,1337
3815,resource,1137
3816,resp,9770
3817,respect,2069
3818,respond,2847
3819,responde,1492
3820,response,2268
3821,responsible,1156
3822,rest,15739
3823,resta,1245
3824,restaurant,1048
3825,reste,2227
3826,rested,2178
3827,resting,1051
3828,rests,1996
3829,result,4870
3830,results,2028
3831,ret,20423
3832,rete,1401
3833,retire,1341
3834,rett,2087
3835,return,3524
3836,rev,15076
3837,reveal,2312
3838,revealed,1207
3839,review,2040
3840,rey,1242
3841,rf,9883
3842,rfa,1426
3843,rfe,2067
3844,rg,49307
3845,rhe,1220
3846,rho,1803
3847,ri,329099
3848,ria,23434
3849,rial,6132
3850,rib,10840
3851,ric,46229
3852,rica,30435
3853,rican,19726
3854,ricans,5220
3855,rice,3253
3856,rich,1810
3857,rick,1956
3858,rid,10369
3859,rida,5282
3860,ride,1544
3861,ridge,1378
3862,rief,3063
3863,rien,8909
3864,rier,1040
3865,ries,14506
3866,riff,1229
3867,rig,17735
3868,rigg,1100
3869,right,12500
3870,rights,3265
3871,rim,13402
3872,rima,2224
3873,rime,6148
3874,rimes,1365
3875,rin,46800
3876,ring,37365
3877,rings,1400
3878,rink,1606
3879,rio,13214
3880,rior,3076
3881,riot,1602
3882,rip,4858
3883,ris,31204
3884,rise,4139
3885,rish,1072
3886,rising,1708
3887,risk,2758
3888,rison,3195
3889,rita,3608
3890,rite,4532
3891,riv,12951
3892,riva,5590
3893,rival,1285
3894,rive,5455
3895,rived,1237
3896,river,1706
3897,riz,3997
3898,rize,2168
3899,rizo,1064
3900,rking,4567
3901,rl,42206
3902,rla,1818
3903,rm,63703
3904,rma,18573
3905,rms,5238
3906,rn,85405
3907,rna,12351
3908,rns,4014
3909,ro,304330
3910,roa,8243
3911,roach,2178
3912,road,5173
3913,rob,9786
3914,roba,2657
3915,roc,8283
3916,rock,1555
3917,rod,8328
3918,rofessor,2049
3919,rog,8055
3920,roi,1464
3921,rok,2334
3922,rol,14284
3923,role,3343
3924,roll,3504
3925,rolle,1440
3926,rolled,1184
3927,rom,64028
3928,romo,1739
3929,romote,1062
3930,ron,19797
3931,roo,8987
3932,roof,1011
3933,room,3925
3934,rop,18730
3935,ropa,1239
3936,rope,8579
3937,roper,2233
3938,rori,4797
3939,ros,13586
3940,rose,3052
3941,ross,5721
3942,rot,17322
3943,rote,14004
3944,roth,1812
3945,rother,1709
3946,rough,13821
3947,round,13153
3948,rous,3905
3949,rout,1344
3950,rov,14932
3951,rove,6299
3952,roved,1648
3953,rover,1249
3954,rovers,1107
3955,rovin,1202
3956,row,13072
3957,rowing,2036
3958,roy,2502
3959,rpo,5373
3960,rs,212208
3961,rsa,3295
3962,rt,179998
3963,rte,23110
3964,rthe,4287
3965,rti,25473
3966,rtl,1894
3967,rts,14605
3968,ru,104354
3969,ruc,8260
3970,rue,2967
3971,rug,5265
3972,rugs,1113
3973,rui,2391
3974,rule,4038
3975,rules,1811
3976,ruling,1236
3977,rum,50908
3978,rump,48482
3979,run,7581
3980,runnin,2014
3981,running,2013
3982,rup,4356
3983,rus,7302
3984,rush,1273
3985,rust,3202
3986,rut,3968
3987,ruth,2499
3988,rv,31419
3989,rw,6298
3990,ry,118557
3991,sa,145209
3992,sab,1218
3993,sac,2196
3994,sad,3242
3995,sado,1014
3996,safe,3182
3997,safety,1262
3998,sag,4456
3999,sage,3523
4000,sai,66605
4001,said,65677
4002,sal,6619
4003,sale,2578
4004,sales,1098
4005,sam,7536
4006,san,9140
4007,sand,3481
4008,sands,2432
4009,sap,1463
4010,sar,3426
4011,sas,2566
4012,sat,5544
4013,saul,1696
4014,sault,1695
4015,save,1290
4016,saw,2494
4017,say,17783
4018,sayin,4154
4019,saying,4148
4020,says,4532
4021,sb,3746
4022,sba,1921
4023,sc,53646
4024,sca,7533
4025,scan,1639
4026,scandal,1281
4027,scape,1198
4028,scar,1766
4029,scene,1344
4030,sch,10484
4031,schedule,1219
4032,school,5443
4033,schools,1480
4034,sci,6042
4035,science,1554
4036,scientist,1323
4037,scl,1521
4038,sco,8247
4039,score,1012
4040,screen,1282
4041,scribe,3727
4042,scrip,1475
4043,script,1475
4044,sd,10388
4045,sda,9406
4046,se,355902
4047,sea,12953
4048,sear,5823
4049,search,5747
4050,searchers,1009
4051,seas,3939
4052,sease,1346
4053,season,1977
4054,seat,1379
4055,sec,18212
4056,seco,3353
4057,second,3350
4058,secret,3879
4059,secretary,1983
4060,sect,1871
4061,security,4453
4062,sed,40849
4063,see,22916
4064,seeing,1107
4065,seek,2494
4066,seeking,1067
4067,seem,6010
4068,seemed,1785
4069,seems,2164
4070,seen,3654
4071,sei,1558
4072,sel,20712
4073,select,1042
4074,self,9590
4075,sell,2416
4076,selv,3355
4077,selves,3348
4078,sem,3154
4079,semen,1011
4080,sen,27463
4081,sena,1216
4082,senat,1000
4083,sence,1436
4084,send,2098
4085,senior,2225
4086,sens,3868
4087,sense,2273
4088,sent,13238
4089,sentence,1031
4090,sep,2109
4091,sepa,1507
4092,separate,1137
4093,ser,29230
4094,seri,4463
4095,serie,1894
4096,series,1867
4097,serio,2435
4098,serious,2401
4099,sert,1515
4100,serve,7214
4101,served,2172
4102,server,1539
4103,service,3279
4104,services,1377
4105,ses,22196
4106,sess,2623
4107,session,1146
4108,set,10297
4109,sets,1093
4110,sett,3422
4111,settle,1914
4112,settlement,1018
4113,seu,1111
4114,sev,6940
4115,seven,1593
4116,sever,5048
4117,several,4135
4118,sex,4106
4119,sexual,2252
4120,sf,4225
4121,sg,2164
4122,sh,136528
4123,sha,10600
4124,share,3285
4125,shared,1038
4126,shed,8192
4127,shel,1206
4128,sher,1540
4129,shes,1348
4130,shi,23462
4131,shift,1522
4132,shin,9179
4133,ship,8970
4134,ships,1383
4135,shir,1027
4136,shock,1200
4137,shoo,2600
4138,shoot,2423
4139,shooting,1626
4140,shop,1632
4141,shor,3486
4142,short,2887
4143,shot,2809
4144,shou,9740
4145,show,11229
4146,showed,1638
4147,showin,1040
4148,showing,1038
4149,shows,1944
4150,shu,1620
4151,shut,1167
4152,si,242947
4153,sia,17941
4154,sic,7630
4155,sid,48341
4156,side,47314
4157,siden,30390
4158,sident,28345
4159,sider,5399
4160,sides,1316
4161,sie,2186
4162,sifi,1386
4163,sig,12986
4164,sigh,1259
4165,sight,1172
4166,sign,11569
4167,signed,2637
4168,significa,2198
4169,significant,1985
4170,signs,1133
4171,sil,5172
4172,sile,2620
4173,sim,6361
4174,simi,2335
4175,similar,2148
4176,simp,3394
4177,simple,1196
4178,simply,2056
4179,sin,40928
4180,since,6885
4181,sine,6006
4182,sines,5877
4183,sing,24585
4184,single,2060
4185,sion,31953
4186,siona,3532
4187,sir,1221
4188,sis,12752
4189,sista,2215
4190,sistan,2192
4191,siste,3002
4192,sit,27502
4193,site,5854
4194,sites,1179
4195,siti,9148
4196,sitio,6534
4197,situ,2091
4198,situation,1998
4199,siv,9557
4200,sive,9452
4201,six,2275
4202,size,1545
4203,sk,20749
4204,sked,4900
4205,ski,4538
4206,skin,1968
4207,sky,1566
4208,slam,5351
4209,slav,1061
4210,slee,1214
4211,sleep,1059
4212,sli,6231
4213,slim,3725
4214,slims,1367
4215,slow,1388
4216,sly,5665
4217,sm,26708
4218,sma,8912
4219,small,3724
4220,sme,1994
4221,sn,11310
4222,social,4135
4223,society,1422
4224,sod,1309
4225,soft,1386
4226,sol,10081
4227,sola,1081
4228,sold,2232
4229,soldier,1188
4230,soli,1252
4231,solution,1959
4232,solve,1279
4233,som,27693
4234,someone,2558
4235,somethin,4960
4236,something,4959
4237,sometime,1538
4238,sometimes,1455
4239,son,33046
4240,sona,4332
4241,sonal,3286
4242,song,1148
4243,sons,2625
4244,soo,2288
4245,soon,2090
4246,sor,9300
4247,sort,2274
4248,sou,9855
4249,sound,1863
4250,sour,4794
4251,source,4220
4252,sources,2173
4253,sout,1461
4254,south,1456
4255,sp,75493
4256,spa,6791
4257,space,1978
4258,spar,1564
4259,spe,30396
4260,speak,3779
4261,speaking,1224
4262,spec,14734
4263,specia,4894
4264,special,4893
4265,specially,2375
4266,specific,1585
4267,spee,3766
4268,speech,3110
4269,spen,5394
4270,spend,3045
4271,spending,1403
4272,spent,1911
4273,spira,1591
4274,spit,4857
4275,spite,2789
4276,spoke,4410
4277,spokes,2214
4278,spokesman,1414
4279,spor,2689
4280,sport,2550
4281,sports,1119
4282,spot,1263
4283,spread,1866
4284,sq,2649
4285,sr,6633
4286,sra,4799
4287,ss,173430
4288,ssa,13614
4289,sses,6295
4290,ssi,51805
4291,ssing,4629
4292,ssm,2239
4293,ssu,11363
4294,st,489844
4295,sta,77374
4296,stab,4502
4297,staff,2261
4298,stag,3009
4299,stage,2109
4300,stake,1717
4301,stan,18732
4302,stance,4060
4303,stand,9120
4304,standard,1594
4305,standin,2439
4306,standing,2438
4307,star,9757
4308,start,6725
4309,started,2422
4310,stat,25876
4311,state,21357
4312,stated,1393
4313,statement,4946
4314,states,3974
4315,stati,2802
4316,station,1500
4317,status,1083
4318,stau,1272
4319,stay,2329
4320,ste,55435
4321,stead,3762
4322,sted,11216
4323,stein,1318
4324,stem,6951
4325,stems,1106
4326,stent,1251
4327,step,3194
4328,ster,20599
4329,stern,4674
4330,sti,60742
4331,stig,8340
4332,stil,8328
4333,still,7528
4334,sting,6513
4335,stock,1407
4336,stone,1126
4337,stood,1379
4338,stop,4673
4339,stopped,1005
4340,stor,16621
4341,store,2330
4342,stories,1405
4343,story,7466
4344,str,55373
4345,strate,3941
4346,strategi,1359
4347,strategy,1110
4348,stream,2347
4349,street,2046
4350,streng,1069
4351,strength,1064
4352,strict,3417
4353,strike,2003
4354,strong,3453
4355,structure,1565
4356,strug,1751
4357,struggle,1239
4358,sts,21587
4359,stu,12414
4360,stud,7893
4361,student,3683
4362,students,2477
4363,studie,1263
4364,study,2459
4365,sty,2422
4366,style,1139
4367,su,107024
4368,sua,3905
4369,sually,1243
4370,sub,7518
4371,subject,1737
4372,subs,2957
4373,success,2994
4374,successful,1397
4375,sue,8295
4376,sued,1698
4377,sues,2804
4378,suffer,1615
4379,sug,4234
4380,suggest,3799
4381,suggested,1421
4382,sui,4156
4383,suit,2764
4384,sul,8331
4385,sum,6459
4386,sumer,1206
4387,summe,1378
4388,summer,1313
4389,sun,1659
4390,sup,17454
4391,supe,2098
4392,super,2096
4393,supp,14722
4394,support,11213
4395,supporte,3984
4396,supported,1172
4397,supporter,2811
4398,supporters,2248
4399,suppose,1423
4400,supposed,1331
4401,sur,23748
4402,sura,1918
4403,suran,1806
4404,sure,10476
4405,surge,1542
4406,surprise,1310
4407,sus,5382
4408,suspect,1550
4409,sw,9207
4410,swe,4157
4411,swo,1367
4412,sy,16229
4413,syc,1531
4414,syl,1338
4415,sys,6214
4416,system,6168
4417,ta,244243
4418,tab,11415
4419,tabi,1193
4420,table,5472
4421,tac,13253
4422,tack,9225
4423,tacks,2898
4424,tact,2433
4425,tag,7931
4426,tage,5247
4427,tai,17872
4428,tail,3456
4429,tails,1471
4430,tained,1974
4431,tak,17638
4432,take,14310
4433,taken,3227
4434,takes,1903
4435,taki,3157
4436,taking,3106
4437,tal,27017
4438,tale,1002
4439,tali,3599
4440,talk,5675
4441,talkin,1780
4442,talking,1780
4443,tall,3093
4444,tally,1742
4445,tam,1900
4446,tan,32860
4447,tance,5069
4448,tant,9306
4449,tap,1771
4450,tar,30434
4451,targ,2640
4452,target,2619
4453,tari,3062
4454,tart,7019
4455,tary,12094
4456,tas,3230
4457,tat,54417
4458,tate,39715
4459,tated,1788
4460,tau,1962
4461,tax,4909
4462,taxes,1121
4463,tay,2567
4464,tb,8322
4465,tc,14910
4466,tch,12059
4467,te,571249
4468,tea,12306
4469,teach,1608
4470,team,4969
4471,tech,3716
4472,techn,3088
4473,techno,2022
4474,technology,1567
4475,ted,113766
4476,tee,8043
4477,teen,1514
4478,tei,2235
4479,tel,22512
4480,tele,2896
4481,television,1657
4482,tell,8697
4483,telling,1207
4484,tem,19674
4485,temp,5175
4486,tempo,1074
4487,tempt,3031
4488,tems,1593
4489,ten,38824
4490,tence,1938
4491,tend,6879
4492,tended,2291
4493,tens,3910
4494,tent,11011
4495,tention,3203
4496,ter,163721
4497,tera,4219
4498,tere,8904
4499,teri,6105
4500,term,6499
4501,termin,2563
4502,termine,1489
4503,terms,1443
4504,terri,1884
4505,terro,5623
4506,terror,5288
4507,terrorism,1657
4508,terrorist,2688
4509,terrorists,1144
4510,tes,49515
4511,test,12555
4512,tester,1441
4513,testers,1302
4514,tests,1837
4515,tev,2745
4516,teve,2694
4517,tex,2344
4518,text,2253
4519,tf,2921
4520,th,1334013
4521,tha,186256
4522,thank,1124
4523,thd,1125
4524,thea,1387
4525,thems,2628
4526,theo,1469
4527,thes,10437
4528,thi,82711
4529,thin,37814
4530,thing,23125
4531,things,4710
4532,think,11205
4533,thinkin,1304
4534,thinking,1304
4535,third,1750
4536,tho,39865
4537,thor,6732
4538,thos,11446
4539,thou,17611
4540,though,9480
4541,thought,3396
4542,thousand,2549
4543,thousands,2156
4544,thr,23800
4545,threat,4334
4546,threaten,1629
4547,three,5566
4548,thro,12277
4549,throughout,1186
4550,throw,1474
4551,thu,2037
4552,thus,1176
4553,thy,3084
4554,ti,539986
4555,tia,19732
4556,tial,12796
4557,tian,2963
4558,tic,61739
4559,tica,15428
4560,tical,14623
4561,tice,7774
4562,tick,1826
4563,tics,5725
4564,tie,20499
4565,tien,1989
4566,tient,1719
4567,ties,16311
4568,til,15715
4569,tile,1003
4570,till,9146
4571,tim,33895
4572,time,24517
4573,times,5699
4574,timo,1058
4575,tin,82967
4576,tine,2530
4577,ting,62964
4578,tini,1453
4579,tinian,1273
4580,tiny,1116
4581,tio,206314
4582,tion,204992
4583,tions,43073
4584,tip,2177
4585,tir,5811
4586,tire,5054
4587,tired,1287
4588,tis,11674
4589,tisa,1019
4590,tit,13159
4591,titi,2327
4592,title,1719
4593,tive,31790
4594,tives,4708
4595,tiz,3846
4596,tl,40044
4597,tle,16640
4598,tm,15235
4599,tn,5612
4600,tob,3782
4601,toc,2626
4602,tock,1924
4603,tod,3909
4604,toda,3267
4605,today,3227
4606,together,2781
4607,tol,11114
4608,told,8216
4609,tom,5275
4610,toma,1411
4611,tome,1312
4612,tomer,1158
4613,ton,39496
4614,tone,2434
4615,toni,1268
4616,tons,1387
4617,took,4700
4618,top,10856
4619,toppe,1109
4620,topped,1092
4621,tor,58229
4622,tora,1962
4623,tore,2738
4624,tori,7075
4625,toria,1446
4626,tories,2225
4627,torn,2677
4628,tors,11283
4629,tort,1030
4630,tory,13126
4631,tot,2609
4632,total,2434
4633,touch,1120
4634,tour,1929
4635,tow,6458
4636,toward,2908
4637,town,2910
4638,tp,3441
4639,tps,1115
4640,tr,169844
4641,tra,55918
4642,trac,6032
4643,track,1636
4644,tract,3776
4645,trad,5812
4646,trade,2849
4647,tradition,1980
4648,traditional,1222
4649,traf,1033
4650,traffic,1009
4651,train,3274
4652,training,1174
4653,tral,4090
4654,tran,8459
4655,trang,1085
4656,trans,6698
4657,transit,1295
4658,transition,1138
4659,tras,1068
4660,trat,14439
4661,travel,2545
4662,tray,1068
4663,tre,21481
4664,treat,3653
4665,treatment,1340
4666,tree,4928
4667,treme,1998
4668,tres,1860
4669,tress,1640
4670,tri,31149
4671,trial,2338
4672,trib,4378
4673,tribu,3656
4674,tribute,1603
4675,trick,1114
4676,trie,6790
4677,tried,1909
4678,tries,4582
4679,trin,1074
4680,trio,1140
4681,trip,1977
4682,tro,23096
4683,trod,1354
4684,trol,6457
4685,troll,1486
4686,tron,4866
4687,trong,3590
4688,troop,1227
4689,troops,1101
4690,trouble,1129
4691,trove,1270
4692,troy,2051
4693,tru,17389
4694,truck,1579
4695,true,2214
4696,trug,1811
4697,trust,2001
4698,truth,1948
4699,try,20622
4700,tryin,3409
4701,trying,3409
4702,ts,165564
4703,tse,2706
4704,tt,88162
4705,tto,4468
4706,ttp,1970
4707,ttps,1115
4708,tty,1934
4709,tu,80636
4710,tua,11243
4711,tual,8097
4712,tun,4823
4713,tur,39104
4714,turd,2088
4715,turin,1074
4716,turing,1071
4717,turn,10562
4718,turned,3360
4719,turning,1216
4720,turns,1176
4721,tus,1782
4722,tut,6162
4723,twa,1100
4724,twee,8629
4725,tween,7195
4726,tweet,1420
4727,twi,2882
4728,twit,1416
4729,twitter,1312
4730,two,15582
4731,twor,2796
4732,ty,83895
4733,typ,2708
4734,type,1591
4735,ua,43966
4736,ubl,27323
4737,ubs,3799
4738,uc,58373
4739,uci,2039
4740,ucl,3040
4741,uct,12738
4742,ud,45364
4743,uden,4169
4744,udi,15692
4745,ue,63359
4746,uf,6895
4747,ugg,6717
4748,ugh,37278
4749,uic,3664
4750,uil,7814
4751,uit,8347
4752,uk,2380
4753,ul,142188
4754,ula,17872
4755,uli,4192
4756,ulle,1626
4757,ultima,1368
4758,ultimate,1341
4759,um,97467
4760,uma,7915
4761,uman,6225
4762,umi,1373
4763,umm,3003
